start_time,end_time,draw
1900-03-02 04:44:13,1900-03-02 04:55:59,0.03853333333333333
1900-03-02 06:03:25,1900-03-02 06:03:29,0.012733333333333334
1900-03-02 06:28:13,1900-03-02 06:29:11,0.013916666666666666
1900-03-02 06:52:43,1900-03-02 06:59:41,0.02656666666666667
1900-03-02 07:02:43,1900-03-02 07:07:17,0.023366666666666664
1900-03-02 07:23:13,1900-03-02 07:33:12,0.022366666666666667
1900-03-02 07:33:13,1900-03-02 07:34:17,0.0532
1900-03-02 07:34:18,1900-03-02 07:37:05,0.030833333333333334
1900-03-02 07:49:19,1900-03-02 07:50:53,0.0254
1900-03-02 08:30:01,1900-03-02 08:30:11,0.007833333333333333
1900-03-02 08:32:37,1900-03-02 08:33:41,0.020633333333333333
1900-03-02 09:27:13,1900-03-02 09:27:23,0.012783333333333334
1900-03-02 09:42:31,1900-03-02 09:43:17,0.01775
1900-03-02 09:57:43,1900-03-02 09:57:47,0.011033333333333334
1900-03-02 11:43:31,1900-03-02 11:44:05,0.0241
1900-03-02 11:55:25,1900-03-02 11:55:29,0.0069166666666666664
1900-03-02 12:08:43,1900-03-02 12:10:11,0.007383333333333334
1900-03-02 12:10:37,1900-03-02 12:11:23,0.02015
1900-03-02 12:18:43,1900-03-02 12:19:29,0.008416666666666666
1900-03-02 13:13:49,1900-03-02 13:13:53,0.0049833333333333335
1900-03-02 16:06:37,1900-03-02 16:06:41,0.013033333333333334
1900-03-02 16:58:25,1900-03-02 16:58:29,8.333333333333333e-05
1900-03-02 17:20:13,1900-03-02 17:20:24,0.00065
1900-03-02 17:20:25,1900-03-02 17:20:35,0.025966666666666666
1900-03-02 17:20:36,1900-03-02 17:21:23,0.025316666666666664
1900-03-02 17:22:01,1900-03-02 17:22:05,0.01728333333333333
1900-03-02 18:12:43,1900-03-02 18:12:59,0.013666666666666666
1900-03-02 18:14:37,1900-03-02 18:15:41,0.016583333333333332
1900-03-02 18:32:01,1900-03-02 18:32:35,0.01633333333333333
1900-03-02 18:34:01,1900-03-02 18:34:11,0.01983333333333333
1900-03-02 19:45:31,1900-03-02 19:47:29,0.015500000000000002
1900-03-02 20:16:49,1900-03-02 20:18:35,0.0006833333333333333
1900-03-02 20:18:43,1900-03-02 20:20:53,0.0105
1900-03-02 21:35:25,1900-03-02 21:35:29,0.017633333333333334
1900-03-02 23:01:55,1900-03-02 23:07:41,0.018733333333333334
1900-03-02 23:57:31,1900-03-02 23:57:35,0.0012
1900-03-02 23:59:31,1900-03-03 00:01:17,0.024733333333333333
