start_time,end_time,draw
1900-03-19 00:30:31,1900-03-19 00:31:05,0.0152
1900-03-19 00:32:25,1900-03-19 00:32:53,0.005883333333333333
1900-03-19 04:19:13,1900-03-19 04:27:59,0.026916666666666665
1900-03-19 04:44:19,1900-03-19 04:44:23,0.013633333333333332
1900-03-19 05:08:37,1900-03-19 05:10:35,0.015766666666666665
1900-03-19 06:29:07,1900-03-19 06:29:23,0.024233333333333332
1900-03-19 07:26:25,1900-03-19 07:26:41,0.007933333333333332
1900-03-19 07:46:19,1900-03-19 07:47:05,0.012266666666666667
1900-03-19 09:32:37,1900-03-19 09:32:47,0.0072833333333333335
1900-03-19 09:38:37,1900-03-19 09:39:23,0.010533333333333334
1900-03-19 10:00:19,1900-03-19 10:00:23,0.0018666666666666666
1900-03-19 10:02:19,1900-03-19 10:02:53,0.0038833333333333337
1900-03-19 10:07:19,1900-03-19 10:08:11,0.012516666666666667
1900-03-19 10:28:31,1900-03-19 10:30:29,0.0106
1900-03-19 12:12:43,1900-03-19 12:12:59,0.029466666666666665
1900-03-19 12:22:25,1900-03-19 12:24:18,0.014566666666666667
1900-03-19 12:24:19,1900-03-19 12:24:35,0.02436666666666667
1900-03-19 12:24:36,1900-03-19 12:24:47,0.0098
1900-03-19 14:05:01,1900-03-19 14:06:17,0.021633333333333334
1900-03-19 14:14:49,1900-03-19 14:16:53,0.02588333333333333
1900-03-19 14:19:01,1900-03-19 14:19:05,0.027916666666666666
1900-03-19 14:20:55,1900-03-19 14:21:17,0.019566666666666666
1900-03-19 14:22:49,1900-03-19 14:23:59,0.018666666666666668
1900-03-19 14:24:37,1900-03-19 14:24:48,0.027016666666666668
1900-03-19 14:24:49,1900-03-19 14:25:05,0.02766666666666667
1900-03-19 14:25:06,1900-03-19 14:25:53,0.027016666666666668
1900-03-19 14:26:43,1900-03-19 14:28:35,0.0006833333333333333
1900-03-19 14:28:37,1900-03-19 14:28:41,0.009966666666666667
1900-03-19 14:30:31,1900-03-19 14:30:35,0.007383333333333334
1900-03-19 14:32:31,1900-03-19 14:33:35,0.0105
1900-03-19 14:34:19,1900-03-19 14:34:24,0.022366666666666667
1900-03-19 14:34:25,1900-03-19 14:34:29,0.0408
1900-03-19 14:34:30,1900-03-19 14:36:11,0.022366666666666667
1900-03-19 14:44:07,1900-03-19 14:45:23,0.022133333333333335
1900-03-19 15:34:49,1900-03-19 15:36:29,0.02715
1900-03-19 16:01:01,1900-03-19 16:01:53,0.017633333333333334
1900-03-19 17:20:31,1900-03-19 17:21:23,0.0209
1900-03-19 17:22:25,1900-03-19 17:24:53,0.013649999999999999
1900-03-19 18:11:07,1900-03-19 18:11:11,0.005016666666666667
1900-03-19 18:11:49,1900-03-19 18:13:11,0.0107
1900-03-19 18:13:43,1900-03-19 18:14:11,0.009899999999999999
1900-03-19 18:22:55,1900-03-19 18:22:59,0.01806666666666667
1900-03-19 18:26:25,1900-03-19 18:26:29,0.02235
1900-03-19 19:40:37,1900-03-19 19:40:47,0.0567
1900-03-19 20:04:19,1900-03-19 20:04:53,0.009383333333333332
1900-03-19 20:06:19,1900-03-19 20:07:23,0.01355
1900-03-19 20:17:13,1900-03-19 20:17:41,0.0209
1900-03-19 20:34:43,1900-03-19 20:34:47,0.012883333333333333
1900-03-19 20:36:37,1900-03-19 20:37:29,0.012266666666666667
1900-03-19 20:51:55,1900-03-19 20:52:41,0.013066666666666667
1900-03-19 21:10:19,1900-03-19 21:10:23,0.0032333333333333333
1900-03-19 21:45:31,1900-03-19 21:46:53,0.016916666666666667
