start_time,end_time,draw
1900-08-01 01:00:37,1900-08-01 01:00:41,0.00021666666666666666
1900-08-01 05:39:49,1900-08-01 05:41:05,0.004016666666666667
1900-08-01 06:47:49,1900-08-01 06:48:05,0.015716666666666667
1900-08-01 07:05:37,1900-08-01 07:05:59,0.014216666666666666
1900-08-01 07:21:07,1900-08-01 07:21:17,0.01235
1900-08-01 09:24:01,1900-08-01 09:25:59,0.017516666666666666
1900-08-01 10:06:13,1900-08-01 10:06:41,0.0151
1900-08-01 10:49:13,1900-08-01 10:49:47,0.01855
1900-08-01 10:50:37,1900-08-01 10:51:12,0.011316666666666668
1900-08-01 10:51:13,1900-08-01 10:51:17,0.02316666666666667
1900-08-01 10:51:18,1900-08-01 10:52:59,0.01185
1900-08-01 11:00:19,1900-08-01 11:00:59,0.01175
1900-08-01 11:43:31,1900-08-01 11:43:53,0.013949999999999999
1900-08-01 11:45:25,1900-08-01 11:46:17,0.00695
1900-08-01 12:04:13,1900-08-01 12:04:41,0.0208
1900-08-01 12:06:07,1900-08-01 12:06:11,0.0038666666666666667
1900-08-01 12:08:01,1900-08-01 12:08:05,0.013500000000000002
1900-08-01 13:00:19,1900-08-01 13:00:23,0.0011166666666666666
1900-08-01 13:02:19,1900-08-01 13:02:47,0.0023000000000000004
1900-08-01 13:04:13,1900-08-01 13:04:17,0.00175
1900-08-01 13:06:43,1900-08-01 13:13:47,0.02425
1900-08-01 13:16:07,1900-08-01 13:21:29,0.033383333333333334
1900-08-01 13:45:37,1900-08-01 13:46:35,0.008383333333333333
1900-08-01 13:46:37,1900-08-01 13:47:36,0.016566666666666667
1900-08-01 13:47:37,1900-08-01 13:48:11,0.026866666666666667
1900-08-01 13:48:12,1900-08-01 13:49:30,0.016566666666666667
1900-08-01 13:49:31,1900-08-01 13:49:59,0.0303
1900-08-01 13:50:00,1900-08-01 13:51:11,0.016566666666666667
1900-08-01 13:51:25,1900-08-01 13:51:29,0.0007833333333333334
1900-08-01 13:54:31,1900-08-01 13:54:41,0.009666666666666665
1900-08-01 14:52:25,1900-08-01 14:53:17,0.009333333333333334
1900-08-01 14:54:25,1900-08-01 14:55:17,0.010883333333333333
1900-08-01 15:16:43,1900-08-01 15:17:11,0.027399999999999997
1900-08-01 15:18:37,1900-08-01 15:19:35,0.010750000000000001
1900-08-01 15:34:43,1900-08-01 15:34:47,0.014066666666666667
1900-08-01 15:51:01,1900-08-01 15:51:11,0.021016666666666666
1900-08-01 15:53:01,1900-08-01 15:53:41,0.019983333333333336
1900-08-01 15:54:55,1900-08-01 15:55:35,0.012083333333333333
1900-08-01 16:23:37,1900-08-01 16:24:17,0.006833333333333333
1900-08-01 17:03:07,1900-08-01 17:04:35,0.025316666666666664
1900-08-01 17:23:19,1900-08-01 17:23:35,0.0005666666666666667
1900-08-01 17:35:01,1900-08-01 17:35:23,0.0164
1900-08-01 17:36:55,1900-08-01 17:37:17,0.0049
1900-08-01 17:38:49,1900-08-01 17:38:59,0.0070999999999999995
1900-08-01 17:40:49,1900-08-01 17:40:53,0.0031166666666666665
1900-08-01 17:50:13,1900-08-01 17:52:06,0.016233333333333332
1900-08-01 17:52:07,1900-08-01 17:52:17,0.0231
1900-08-01 17:52:18,1900-08-01 17:52:41,0.016233333333333332
1900-08-01 17:54:01,1900-08-01 17:54:11,0.028833333333333332
1900-08-01 18:10:43,1900-08-01 18:11:05,0.018766666666666664
1900-08-01 18:15:49,1900-08-01 18:15:53,0.00185
1900-08-01 18:18:55,1900-08-01 18:18:59,0.00615
1900-08-01 18:30:07,1900-08-01 18:30:23,0.02355
1900-08-01 18:52:07,1900-08-01 18:52:35,0.008616666666666667
1900-08-01 18:54:07,1900-08-01 18:54:47,0.0175
1900-08-01 18:56:01,1900-08-01 18:56:23,0.011000000000000001
1900-08-01 18:57:55,1900-08-01 18:58:23,0.00055
1900-08-01 18:59:55,1900-08-01 19:00:11,0.012316666666666667
1900-08-01 19:01:49,1900-08-01 19:01:53,0.0034666666666666665
1900-08-01 19:03:43,1900-08-01 19:03:47,0.013083333333333334
1900-08-01 19:05:43,1900-08-01 19:05:47,0.005833333333333333
1900-08-01 19:07:37,1900-08-01 19:08:23,0.00835
1900-08-01 19:09:31,1900-08-01 19:09:41,0.017716666666666665
1900-08-01 19:11:25,1900-08-01 19:11:35,0.006483333333333333
1900-08-01 19:13:25,1900-08-01 19:13:35,0.013616666666666666
1900-08-01 19:32:01,1900-08-01 19:33:29,0.007766666666666667
1900-08-01 19:33:55,1900-08-01 19:34:17,0.00055
1900-08-01 19:37:07,1900-08-01 19:45:47,0.018133333333333335
1900-08-01 19:50:13,1900-08-01 19:50:17,0.009616666666666666
1900-08-01 19:52:13,1900-08-01 19:52:29,0.02775
1900-08-01 19:54:07,1900-08-01 19:55:05,0.018233333333333334
1900-08-01 20:17:43,1900-08-01 20:17:47,0.013416666666666667
1900-08-01 20:24:55,1900-08-01 20:24:59,0.008666666666666666
1900-08-01 21:43:49,1900-08-01 21:49:17,0.029633333333333334
1900-08-01 22:14:25,1900-08-01 22:23:48,0.028650000000000002
1900-08-01 22:23:49,1900-08-01 22:23:59,0.03988333333333334
1900-08-01 22:24:00,1900-08-01 22:25:23,0.028650000000000002
1900-08-01 22:58:37,1900-08-01 22:58:59,0.005616666666666667
